,alpha,beta,count_entropy,crossing_points,entropy,flat_spots,frequency,hurst,intervals_mean,lumpiness,arch_lm,sparsity,stability,nperiods,seasonal_period,trend,spike,linearity,curvature
mipt_alpha_34,0.0992857142857142,0.0610989010989011,-65666482171.31056,269.0,0.719748397223393,8.0,1.0,0.7097746999155969,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_340,0.0992857142857142,0.0152747252747252,-44199261211.51825,227.0,0.5997578311014338,141.0,1.0,0.9624739202230996,223.0,0.0002939846223428,0.0001150541113866,0.0029806259314456,0.0002939846223428,0.0,1.0,0.00551531970728,6.462102289355039e-09,-0.0188563130229679,0.0453157403247506
mipt_alpha_341,0.0992857142857142,0.0458241758241758,-13382098015.833752,275.0,0.8741403242538252,9.0,1.0,0.8367953771892104,32.1,0.0042945206626798,0.0910640063430083,0.0432190760059612,0.0097648123021257,0.0,1.0,0.0254049812958241,7.09714155690021e-08,0.4289919231768402,-0.1544640743731051
mipt_alpha_342,0.1464285714285714,0.0274553571428571,-33555169118.75399,201.0,0.6354343603096317,64.0,1.0,1.0153339283480178,304.0,0.0006129286228788,0.96523920780284,0.0938897168405365,0.0826910900045228,0.0,1.0,0.8816546413564683,2.864649516679731e-09,2.6537953115344823,-0.446229525988124
mipt_alpha_343,0.1228571428571428,0.0573333333333333,-21866809305.70141,234.0,0.7200616479272766,18.0,1.0,0.8663730504276074,5.445544554455446,0.0027415112987252,0.6595513783245806,0.180327868852459,0.0109814563545906,0.0,1.0,0.0072036655547996,1.324027235636074e-07,0.3144017411726072,0.4240116243039867
mipt_alpha_344,0.2407142857142857,0.0229251700680272,-42397423932.81233,230.0,0.8115569517310646,12.0,1.0,0.90057167388309,131.2,0.0008817863544231,0.5794531326240877,0.022354694485842,0.0157033016734509,0.0,1.0,0.2899101678650828,2.0379977379237896e-08,-0.5575723826422239,-0.4913667792475152
mipt_alpha_345,0.1464285714285714,0.0549107142857142,-45107474286.46022,236.0,0.8197918835891355,50.0,1.0,0.6266625408827844,332.5,0.00106135986733,0.767612355527568,0.0089418777943368,0.0053731343283582,0.0,1.0,0.036434600569654,1.7058410437773244e-08,0.2117022271939497,-0.1000725798374041
mipt_alpha_346,0.1464285714285714,0.0457589285714285,-39941059615.30367,286.0,0.814580412791902,10.0,1.0,0.4673946135684321,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_347,0.1464285714285714,0.0457589285714285,-16064142450.894009,32.0,0.7934761005574352,552.0,1.0,1.0780460462183228,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_348,0.0992857142857142,0.0610989010989011,-8292986456.369829,273.0,0.7945071533947067,9.0,1.0,0.5435023831912728,221.33333333333331,0.0017042174090266,0.5565926327521863,0.0104321907600596,0.002464947987336,0.0,1.0,0.0142343023766319,2.114005967413133e-08,-0.1595892955353717,0.0138617475902863
mipt_alpha_349,0.1464285714285714,0.0549107142857142,-51177757095.68596,259.0,0.7449542198847111,5.0,1.0,0.6583521788973484,222.33333333333331,0.0009291365841946,0.4600930572468071,0.0059612518628912,0.0011759384893713,0.0,1.0,0.0199339229985472,1.219658054750474e-08,0.1248858158722021,-0.0447472358997266
mipt_alpha_35,0.0992857142857142,0.084010989010989,-59347120934.61189,233.0,0.7397347005230447,6.0,1.0,0.8629792506010387,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_350,0.4057142857142857,0.045079365079365,-12114077653.88855,34.0,0.9054708309592068,581.0,1.0,0.7619549288215044,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_351,0.0285714285714285,0.0040816326530612,-26430106058.46961,122.0,0.8003829649457498,396.0,1.0,0.6765270127634959,335.0,0.0001492537313432,2.818714384378307e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0025189671634328,3.280526074511157e-09,0.0099434609490356,0.0209308705107692
mipt_alpha_352,0.0992857142857142,0.0381868131868131,-38784506424.68991,255.0,0.7728040042464167,8.0,1.0,0.7534823205470177,335.0,0.0001492537313432,2.818714384378307e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0029419734167154,3.2765311982425436e-09,0.0260803660650399,-0.0031335970236198
mipt_alpha_353,0.1464285714285714,0.0366071428571428,-49492324121.62156,284.0,0.8196527315414126,6.0,1.0,0.4512334627529442,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_354,0.1228571428571428,0.0655238095238095,-38241957842.74985,275.0,0.7597796632276309,5.0,1.0,0.4465180320922673,166.75,0.0007496189088228,0.0652890893948965,0.0059612518628912,0.000872908186341,0.0,1.0,0.0025872099387113,1.2823829594295504e-08,0.0259502080901352,0.0209751130784586
mipt_alpha_355,0.1464285714285714,0.0640625,-31756788835.83358,259.0,0.7551503309155407,6.0,1.0,0.7370466695959219,132.6,0.0016439687086453,0.2784798076161748,0.0119225037257824,0.0022795115332428,0.0,1.0,0.1142646399271697,1.816193494491418e-08,-0.2941308750486584,-0.3076170388749068
mipt_alpha_356,0.1228571428571428,0.0573333333333333,-34789685703.99637,239.0,0.715501228049516,8.0,1.0,0.7784776905654931,166.0,0.0014593698175787,0.3366502342834159,0.0104321907600596,0.0027679782903663,0.0,1.0,0.0871947446978329,1.73057026419704e-08,-0.1917354793401252,-0.2126719012131394
mipt_alpha_357,0.0521428571428571,0.0115873015873015,-26846901186.45399,275.0,0.7598768199577246,4.0,1.0,0.7750759776126012,333.5,0.0009291365841946,1.0,0.0059612518628912,0.0011759384893713,0.0,1.0,0.0829642280048168,9.620757039772425e-09,0.2609068876923279,-0.2748311418407733
mipt_alpha_358,0.0992857142857142,0.0076373626373626,-55019487651.89336,137.0,0.559372473223615,237.0,1.0,0.988302011383545,166.75,0.0007496189088228,0.0652890893948965,0.0059612518628912,0.000872908186341,0.0,1.0,0.0226971868144519,1.2151292957794772e-08,0.1492947640522048,-0.0569257692137491
mipt_alpha_359,0.0992857142857142,0.0381868131868131,-27557078195.659225,267.0,0.830222895676932,6.0,1.0,0.8805205094672894,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_36,0.1699999999999999,0.0399999999999999,-35171035655.123535,269.0,0.848555514772746,4.0,1.0,0.6055829956951005,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_360,0.0992857142857142,0.0305494505494505,-56381846559.54422,291.0,0.8420700475364431,6.0,1.0,0.7076898237574137,223.0,0.0002939846223428,0.0001150541113864,0.0029806259314456,0.0002939846223428,0.0,1.0,0.0030487136139288,6.505292942060433e-09,-0.0325299043272182,0.0090287232854713
mipt_alpha_361,0.0992857142857142,0.0001,-8677932744.033577,55.0,0.9037134048686716,547.0,1.0,0.8065537703052201,32.45,0.0040499522589074,0.6887196917746979,0.0327868852459016,0.0052691090004522,0.0,1.0,0.1456882648138512,3.60221800293607e-08,1.0697213061889124,-0.843271505889593
mipt_alpha_362,0.1228571428571428,0.0409523809523809,-56431020799.8612,252.0,0.7866320408521326,5.0,1.0,0.6380428182822293,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_363,0.1228571428571428,0.0491428571428571,-40648588220.85896,271.0,0.7415809376397812,7.0,1.0,0.6670229119142681,332.5,0.00106135986733,0.7676123555275679,0.0089418777943368,0.0053731343283582,0.0,1.0,0.0176205188043182,1.7951583678123378e-08,0.0566500800433846,0.1404024983674232
mipt_alpha_364,0.2168110126369537,0.0324719512865198,-81591220024.47699,38.0,0.7347872963997066,517.0,1.0,1.1421435022108382,334.5,0.0004717154965911,0.4607995842079483,0.0029806259314456,0.0005970149253731,0.0,1.0,0.034542084907349,5.8111540484110954e-09,0.1262847830797691,-0.1306261822244169
mipt_alpha_365,0.0285714285714285,0.0040816326530612,-23864721071.489246,273.0,0.712100594795406,10.0,1.0,0.7656167982861034,5.670103092783505,0.0029413538368762,0.643247115920385,0.180327868852459,0.0124966078697421,0.0,1.0,0.0164373565388133,1.299243333590776e-07,0.4232802816567425,0.3883642884934475
mipt_alpha_366,0.2407142857142857,0.0114625850340136,-64919007731.49075,144.0,0.576718764543289,66.0,1.0,1.039917746743822,40.6,0.0052426420088111,0.6522730229367076,0.0923994038748137,0.0584034373586612,0.0,1.0,0.6352357191479931,2.3730698951119283e-08,1.515813524984897,-1.596114645171916
mipt_alpha_367,0.0757142857142857,0.055064935064935,-50109651519.29176,252.0,0.7186270779450582,8.0,1.0,0.7387724448298206,223.0,0.0002939846223428,0.0001150541113867,0.0029806259314456,0.0002939846223428,0.0,1.0,0.0058142940399263,6.436757542447926e-09,-0.0802656585969772,-0.0357133682813659
mipt_alpha_368,0.2171428571428571,0.0217142857142857,-37731068821.63837,0.0,0.3444940729472334,524.0,1.0,1.2443715297991629,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_369,0.0992857142857142,0.0687362637362637,-29554779335.378952,297.0,0.7989996173182888,5.0,1.0,0.5115272287330821,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_37,0.1228571428571428,0.0573333333333333,-21522143735.11019,253.0,0.7702682570873429,11.0,1.0,0.7247349694429136,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_370,0.1228571428571428,0.0573333333333333,-23637603853.75324,261.0,0.7383491382591743,8.0,1.0,0.59472761239491,167.0,0.0006129286228788,0.1257940435179469,0.0044709388971684,0.0007372229760289,0.0,1.0,0.0083897335158713,9.539135257685037e-09,0.0591938494509145,-0.0189072438284988
mipt_alpha_371,0.0992857142857142,0.0305494505494505,-72708297805.66211,261.0,0.784066565910491,5.0,1.0,0.6179195674258686,222.33333333333331,0.0009513040856324,0.5845511672010666,0.0059612518628912,0.0014789687924016,0.0,1.0,0.0089817062978012,1.2550177273989068e-08,0.0464720622005088,0.0044441192041471
mipt_alpha_372,0.0992857142857142,0.0381868131868131,-36153879225.67799,261.0,0.8368829319514356,5.0,1.0,0.7947954087350158,334.5,0.0004717154965911,0.4607995842079483,0.0029806259314456,0.0005970149253731,0.0,1.0,0.0061445086903606,6.4334792458788706e-09,0.0543146635672435,-0.0098916810259287
mipt_alpha_373,0.0992857142857142,0.0076373626373626,-32607736991.061337,101.0,0.5864037060093448,261.0,1.0,1.0290476061802944,335.0,0.0001492537313432,2.8187143844005117e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0058467339076769,3.251830101276947e-09,0.0340585734029583,-0.0164189464293737
mipt_alpha_374,0.0992857142857142,0.0001,-14183799486.61196,73.0,0.716995472174563,408.0,1.0,1.065667688064033,335.0,0.0001492537313432,0.0,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0223965522263255,3.0737477909554572e-09,0.0641232467104035,-0.0674088920972385
mipt_alpha_375,0.1699999999999999,0.0499999999999999,-39497666593.34708,245.0,0.7490521946822295,6.0,1.0,0.6550823241176227,65.5,0.003281906963499,0.1991446721229219,0.0238450074515648,0.0048756218905472,0.0,1.0,0.0257409797021992,4.31656433902034e-08,-0.4539162128830241,-0.1131063173771806
mipt_alpha_376,0.0992857142857142,0.0381868131868131,-43849921784.60026,241.0,0.7004750106312467,9.0,1.0,0.7879371933986774,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_377,0.1228571428571428,0.0655238095238095,-49379446354.71172,263.0,0.7345465239906929,6.0,1.0,0.7562368860838874,221.33333333333331,0.0018458213980602,0.5565926327521863,0.0104321907600596,0.0036770691994572,0.0,1.0,0.0165338107195841,2.092718972688117e-08,-0.0630504905558129,0.1794871087810219
mipt_alpha_378,0.1228571428571428,0.0491428571428571,-45547512512.02614,281.0,0.7980900106451962,5.0,1.0,0.7653113841771718,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_379,0.0757142857142857,0.0412987012987012,-26360355425.19043,157.0,0.689794531051279,187.0,1.0,1.0344076093400156,166.5,0.0010854816824966,0.170658816053368,0.007451564828614,0.0016101311623699,0.0,1.0,0.0345983017005353,1.4315675674179865e-08,0.2234445756803374,-0.1631507866923519
mipt_alpha_38,0.0992857142857142,0.0152747252747252,-42325871559.55463,229.0,0.7481242337584629,6.0,1.0,0.9105943543037466,222.33333333333331,0.0009513040856324,0.2748993690075186,0.0059612518628912,0.0014789687924016,0.0,1.0,0.0060774263745808,1.2675582150434977e-08,-0.0319790279446331,0.0503212960088623
mipt_alpha_380,0.1699999999999999,0.0001,-14746096946.16511,18.0,0.401173681230568,387.0,1.0,1.2111419570628794,335.0,0.0001492537313432,2.818714384389409e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0050536280356014,3.2582490034975873e-09,0.0332388176073154,-0.0147583763606512
mipt_alpha_381,0.1464285714285714,0.0366071428571428,-53786279708.48242,293.0,0.8867897462640463,8.0,1.0,0.6244025093896416,223.0,0.0002939846223428,0.0001150541113867,0.0029806259314456,0.0002939846223428,0.0,1.0,0.0033473298474365,6.495821868851971e-09,-0.0136581340516097,0.0530209471463093
mipt_alpha_382,0.0521428571428571,0.0521428571428571,-44667229857.188736,279.0,0.8416179991702993,6.0,1.0,0.723607624345619,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_383,0.2878571428571428,0.0500621118012422,-47741779067.75267,28.0,0.8475710781799509,571.0,1.0,1.0104241763719377,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_384,0.1464285714285714,0.0274553571428571,-44810034336.24508,150.0,0.8649735615575818,228.0,1.0,0.8494569360249425,335.0,0.0001492537313432,2.818714384389409e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0029005801161698,3.276905409836859e-09,0.0257064865815998,-0.0025059256898571
mipt_alpha_385,0.0521428571428571,0.0115873015873015,-26765651779.907032,287.0,0.7144512482274623,9.0,1.0,0.7064931797635804,5.47,0.0028452016014205,0.6666446887290856,0.1847988077496274,0.0121981004070556,0.0,1.0,0.0150513996562073,1.2916901282307708e-07,0.5292756026363373,0.3772633109601467
mipt_alpha_386,0.0757142857142857,0.0206493506493506,-4426845887.360371,207.0,0.8958930347241243,118.0,1.0,0.7042451333004965,2.8461538461538463,0.0109105426850037,0.4390502191178241,0.5588673621460507,0.0709543193125282,0.0,1.0,0.2293848583893151,4.22374129464261e-08,-2.464129970171587,-3.494369880376196
mipt_alpha_387,0.0757142857142857,0.0757142857142857,-42362498688.3242,259.0,0.7777804894104954,6.0,1.0,0.5995068769484121,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_388,0.0992857142857142,0.0534615384615384,-65546822372.62858,191.0,0.7177990501907012,182.0,1.0,0.8985607814069908,334.5,0.0004717154965911,0.9229691912230106,0.0029806259314456,0.0005970149253731,0.0,1.0,0.0403867474337467,5.704117559885365e-09,0.1294552503735682,-0.1360128688818721
mipt_alpha_389,0.0757142857142857,0.055064935064935,-59937439279.5211,269.0,0.7587681459151673,5.0,1.0,0.7306125576501751,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_39,0.1699999999999999,0.0499999999999999,-54732010970.74695,265.0,0.7811741611198938,4.0,1.0,0.5215363756365673,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_390,0.0992857142857142,0.0610989010989011,-46099532625.61559,297.0,0.732147531987976,4.0,1.0,0.6512032375776291,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_391,0.1474429276256354,0.0461963761073522,-43392492589.66087,269.0,0.7987180129055339,4.0,1.0,0.8087698957490441,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_392,0.0992857142857142,0.0381868131868131,-27014735577.36348,281.0,0.7750026092538127,6.0,1.0,0.6784232290902131,221.66666666666663,0.0012883394475434,0.4823494141195121,0.0089418777943368,0.0038579828132066,0.0,1.0,0.0271358904198956,1.7622918035003367e-08,-0.1621652671816076,-0.0791033330158898
mipt_alpha_393,0.1228571428571428,0.0409523809523809,-24152189320.068527,162.0,0.8319834537502963,278.0,1.0,0.7475978242835764,94.71428571428572,0.0012511516491615,0.0640198112883981,0.0119225037257824,0.0013704206241519,0.0,1.0,0.0150058475396558,2.393657064503097e-08,0.1760124810282177,0.0858944703862529
mipt_alpha_394,0.0521428571428571,0.0463492063492063,-17328936379.728867,249.0,0.7226253562045153,7.0,1.0,0.8941687026346707,72.88888888888889,0.0027245925255875,0.404222071879332,0.022354694485842,0.0075214834916327,0.0,1.0,0.0704093543835243,3.5542373122913465e-08,0.4774478926520474,-0.122887352311999
mipt_alpha_395,0.1699999999999999,0.0399999999999999,-49858861131.33227,257.0,0.7529872312931375,6.0,1.0,0.8303615888870881,222.66666666666663,0.0006129286228788,0.1258106690341759,0.0044709388971684,0.0007372229760289,0.0,1.0,0.0265720364946366,9.088755852197085e-09,0.0289096823600938,-0.1343901450554366
mipt_alpha_396,0.0521428571428571,0.0289682539682539,-3434637432.16133,139.0,0.8195037563749006,195.0,1.0,0.8824772006381421,4.828571428571428,0.011556303778526,0.7711054751086738,0.496274217585693,0.1116463138851198,0.0,1.0,0.4087889300321274,7.437364410284975e-08,-6.851128308084821,-2.9964927020246934
mipt_alpha_397,0.0992857142857142,0.0610989010989011,-49749468382.05516,257.0,0.6926796915302907,5.0,1.0,0.7421164180254242,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_398,0.0992857142857142,0.0458241758241758,-31512016293.902294,119.0,0.5154312964930953,236.0,1.0,0.978688959039116,222.33333333333331,0.0009513040856324,4.021509431406667e-05,0.0059612518628912,0.0014789687924016,0.0,1.0,0.0804989462393294,9.784855001698144e-09,0.2553588205302222,-0.2658410487070157
mipt_alpha_399,0.1699999999999999,0.0099999999999999,-28266600133.2744,80.0,0.6685467027691966,295.0,1.0,0.9694900325825708,221.66666666666663,0.0015116337504397,0.5510995143590303,0.0089418777943368,0.0029488919041157,0.0,1.0,0.0237941082420309,1.7627983213630453e-08,0.188037529037397,-0.0566213325230981
mipt_alpha_4,0.1464285714285714,0.0274553571428571,-38806131671.89058,267.0,0.7791124405043249,6.0,1.0,0.8590480453801357,221.33333333333331,0.00119855269109,0.5486846538466283,0.0104321907600596,0.005495251017639,0.0,1.0,0.0155877028295313,2.0919756182095123e-08,-0.1752147503660505,0.0088986915105625
mipt_alpha_40,0.0992857142857142,0.0305494505494505,-19155317172.8122,235.0,0.7834440269339069,4.0,1.0,0.6319693217871045,167.0,0.0004341926729986,0.0002642602670011,0.0044709388971684,0.0004341926729986,0.0,1.0,0.0148256308081449,9.37768752380482e-09,-0.0906420084478586,-0.026769319564563
mipt_alpha_400,0.0757142857142857,0.0137662337662337,-50679105443.71406,259.0,0.7132686294525443,5.0,1.0,0.6548293378705844,335.0,0.0001492537313432,2.818714384378307e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0025189646974985,3.280526099167723e-09,0.0035935727021247,0.0249158070124494
mipt_alpha_401,0.0757142857142857,0.0412987012987012,-34069658023.67679,277.0,0.7849907508925879,6.0,1.0,0.7441098264117958,335.0,0.0001492537313432,2.818714384389409e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0078257108776765,3.2348382299121556e-09,-0.03689373753257,-0.0229203801696214
mipt_alpha_402,0.0757142857142857,0.0757142857142857,-48276067060.00215,44.0,0.6529550889640229,485.0,1.0,1.1208511352865922,335.0,0.0001492537313432,0.0,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0220224153820581,3.0751007000744703e-09,0.0642753151542692,-0.0676531870953353
mipt_alpha_403,0.1228571428571428,0.0655238095238095,-42020453528.62348,259.0,0.7512544949889345,7.0,1.0,0.7796886534328453,222.0,0.00119855269109,0.3934651381072545,0.007451564828614,0.0025192220714608,0.0,1.0,0.086872294881514,1.2683425363625136e-08,-0.1989384085793984,-0.1160901984962643
mipt_alpha_404,0.1699999999999999,0.0499999999999999,-64040367703.68579,201.0,0.6421269404096855,103.0,1.0,0.947991560973968,284.0,0.0018458213980602,0.977126766907675,0.1535022354694485,0.1252510176390773,0.0,1.0,0.9238718974227098,2.839156927264503e-09,-2.8565448096591206,2.0279857463457853
mipt_alpha_405,0.0757142857142857,0.0206493506493506,-12151526991.892529,80.0,0.8778585632654767,444.0,1.0,0.6996042852288312,15.575,0.0079154731393537,0.4846899092975169,0.0715350223546944,0.0138805970149253,0.0,1.0,0.1482222605810995,6.206027584856882e-08,1.9693514148807063,-0.8991637610296976
mipt_alpha_406,0.0757142857142857,0.0481818181818181,-40491459606.619865,148.0,0.7373169620541217,212.0,1.0,0.9511267758554086,334.5,0.0002939846223428,0.0,0.0029806259314456,0.0002939846223428,0.0,1.0,0.0404347485662113,5.707404877270304e-09,0.1296682308189325,-0.1357493838753242
mipt_alpha_407,0.2416983369580741,0.0233023026879552,-8319088969.752837,186.0,0.8071100878916673,156.0,1.0,0.8108178477215509,8.163636363636364,0.0097202539491096,0.5454490870980364,0.3308494783904619,0.1379421076436001,0.0,1.0,0.5719280663276107,9.329991339443248e-08,6.1662225296201,-1.5436439427134805
mipt_alpha_408,0.1699999999999999,0.0001,-22924306763.78717,69.0,0.3258853403537359,152.0,1.0,1.2326564492355072,166.25,0.0013722632628105,0.4594214891572662,0.0089418777943368,0.0017367706919945,0.0,1.0,0.0338362519433649,1.7327729705287672e-08,0.1896704391857886,-0.1076457231432842
mipt_alpha_409,0.0757142857142857,0.0344155844155844,-35995105841.56706,255.0,0.7138118313917651,8.0,1.0,0.8312294202452182,334.5,0.0004717154965911,0.4607995842079483,0.0029806259314456,0.0005970149253731,0.0,1.0,0.0063349333651092,6.429867005575115e-09,0.0555159458881031,-0.0118104303328269
mipt_alpha_41,0.0757142857142857,0.0688311688311688,-42725747715.6403,270.0,0.7628803054108813,5.0,1.0,0.6877633760850774,222.66666666666663,0.0006129286228788,0.1258106690341758,0.0044709388971684,0.0007372229760289,0.0,1.0,0.0057072571786166,9.576729352407723e-09,0.0394618176951988,-0.0197836053800057
mipt_alpha_410,0.1935714285714285,0.0107539682539682,-37398735343.258896,233.0,0.6758656837770358,92.0,1.0,0.6444760732738533,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_411,0.0757142857142857,0.0688311688311688,-46716751483.36266,251.0,0.6988210384421744,8.0,1.0,0.7979098191945174,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_412,0.1464285714285714,0.1189732142857142,-16830641418.655111,76.0,0.8147565496757029,452.0,1.0,0.9705316963664872,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_413,0.1464285714285714,0.0549107142857142,-61292715004.0663,57.0,0.8007488037374395,517.0,1.0,1.044951768675277,223.0,0.0002939846223428,0.0001150541113869,0.0029806259314456,0.0002939846223428,0.0,1.0,0.0153396410891571,6.241569362511692e-09,0.1079471827907747,-0.0806759970298291
mipt_alpha_414,0.1464285714285714,0.0274553571428571,-47161902830.60454,277.0,0.8059500662902813,5.0,1.0,0.6539522640728426,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_415,0.1699999999999999,0.0299999999999999,-24138229776.46961,80.0,0.7058138377101062,336.0,1.0,1.0297517753514276,332.5,0.0015116337504397,0.7676123555275679,0.0089418777943368,0.0029488919041157,0.0,1.0,0.0168583448572982,1.8006104003554553e-08,0.1133688475335712,0.0645097050479649
mipt_alpha_416,0.1228571428571428,0.0737142857142857,-14456387508.835815,305.0,0.8363669739691075,5.0,1.0,0.6541975566522408,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_417,0.1464285714285714,0.0549107142857142,-28718211027.834675,217.0,0.7374613357848092,8.0,1.0,0.7316196236310568,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_418,0.0757142857142857,0.0481818181818181,-38014222102.38776,281.0,0.7948799633663508,6.0,1.0,0.7529873622025195,335.0,0.0001492537313432,2.818714384389409e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0146052108109149,3.142216774391866e-09,0.0600215429366976,-0.0614316271097536
mipt_alpha_419,0.146282142872044,0.0365339651822929,-19724353611.161514,247.0,0.7693666526794758,5.0,1.0,0.6514601913503791,110.66666666666669,0.0015223545571804,0.2115397400879393,0.0104321907600596,0.0021619176843057,0.0,1.0,0.0153597194695377,2.1043727213737904e-08,-0.1160456486381617,-0.0162899947235583
mipt_alpha_42,0.0521428571428571,0.0289682539682539,-29792318334.553585,257.0,0.7707399552321201,8.0,1.0,0.7725456427398731,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_420,0.0992857142857142,0.0381868131868131,-3426563801.598937,117.0,0.8061483169617334,392.0,1.0,1.0508968712283124,3.254237288135593,0.0132623079886761,0.6308355491117299,0.713859910581222,0.1233016734509271,0.0,1.0,0.5576691960757618,4.747605322974438e-08,-7.21806398897516,1.1222706719210425
mipt_alpha_421,0.0992857142857142,0.0992857142857142,-21160744632.504147,267.0,0.753101958256236,5.0,1.0,0.712549614992183,223.0,0.0002939846223428,0.0001150541113866,0.0029806259314456,0.0002939846223428,0.0,1.0,0.0037911081812802,6.493764034175068e-09,0.032722510914493,0.0028333119563289
mipt_alpha_422,0.1464285714285714,0.0640625,-22855208027.05538,117.0,0.884556092733343,394.0,1.0,0.6435393620909723,335.0,0.0001492537313432,2.818714384389409e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0203169110340691,3.1376081739501996e-09,0.042974453060339,-0.0319178335207771
mipt_alpha_423,0.0992857142857142,0.0534615384615384,-40707959164.423965,270.0,0.7734799462005392,5.0,1.0,0.5608426569383971,334.0,0.0006129286228788,0.6143167271067013,0.0044709388971684,0.0007372229760289,0.0,1.0,0.0093916272403687,9.471704073184004e-09,0.0825086347146743,-0.0162724870203749
mipt_alpha_424,0.1464285714285714,0.0549107142857142,-24313936765.91422,249.0,0.7772065293697201,7.0,1.0,0.8930618643838124,334.5,0.0004717154965911,0.4607995842079484,0.0029806259314456,0.0005970149253731,0.0,1.0,0.0050178156690918,6.455057279329087e-09,-0.0304798063258633,0.0289053446637986
